"2 ", vrc_formula_lithium_2023_csp, no,"0", "01:17.1200", "26.4910", "23.5130", "27.1160",  "F:ST - R:ST",     
"3 ", vrc_formula_lithium_2023_csp, no,"0", "01:12.0930", "22.3850", "23.2520", "26.4560",  "F:ST - R:ST",     
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:14.7800", "20.3300", "23.0450", "31.4050",  "F:ST - R:ST",     
"5 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.0540", "20.2880", "23.0180", "26.7480",  "F:ST - R:ST",     
"6 ", vrc_formula_lithium_2023_csp, no,"0", "01:11.5910", "22.6760", "22.9370", "25.9780",  "F:ST - R:ST",     
"7 ", vrc_formula_lithium_2023_csp, no,"0", "01:18.6490", "19.6940", "32.1580", "26.7970",  "F:ST - R:ST",     
"8 ", vrc_formula_lithium_2023_csp, no,"0", "01:11.0600", "19.9990", "23.5490", "27.5120",  "F:ST - R:ST",     
"9 ", vrc_formula_lithium_2023_csp, no,"0", "01:11.2460", "20.3870", "23.9940", "26.8650",  "F:ST - R:ST",     
"10 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.0670", "19.9470", "23.3180", "26.8020",  "F:ST - R:ST",     
"11 ", vrc_formula_lithium_2023_csp, no,"0", "01:14.2260", "20.2480", "27.1570", "26.8210",  "F:ST - R:ST",     
"12 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.1910", "20.1010", "23.1340", "26.9560",  "F:ST - R:ST",     
"13 ", vrc_formula_lithium_2023_csp, no,"0", "01:16.6390", "26.4500", "23.5040", "26.6850",  "F:ST - R:ST",     
"14 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.7900", "20.1560", "23.4900", "27.1440",  "F:ST - R:ST",     
"15 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.9270", "20.2070", "23.6480", "27.0720",  "F:ST - R:ST",     
"16 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.4170", "20.3280", "23.3090", "26.7800",  "F:ST - R:ST",     
"17 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.2330", "20.0350", "23.3370", "26.8610",  "F:ST - R:ST",     
"18 ", vrc_formula_lithium_2023_csp, no,"0", "01:10.7660", "20.4290", "23.4500", "26.8870",  "F:ST - R:ST",     
Average,,,"01:12.9070", "21.6256", "24.1021", "27.1793"
Best possible,,, "01:08.6090", "19.6940", "22.9370", "25.9780"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"toguapotobo"
"1 ", vrc_formula_lithium_2023_csp, no,"0", "01:27.6280", "32.9130", "24.4440", "30.2710",  "F:ST - R:ST",     
"2 ", vrc_formula_lithium_2023_csp, no,"0", "01:24.7630", "24.1790", "33.5440", "27.0400",  "F:ST - R:ST",     
"3 ", vrc_formula_lithium_2023_csp, no,"0", "01:12.2490", "20.1210", "24.7090", "27.4190",  "F:ST - R:ST",     
"4 ", vrc_formula_lithium_2023_csp, no,"0", "01:19.8380", "23.2150", "24.9440", "31.6790",  "F:ST - R:ST",     
"5 ", vrc_formula_lithium_2023_csp, no,"0", "01:28.4410", "20.3870", "35.3610", "32.6930",  "F:ST - R:ST",     
Average,,,"01:22.5838", "24.1630", "28.6004", "29.8204"
Best possible,,, "01:11.6050", "20.1210", "24.4440", "27.0400"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viktor Nightingale"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Cameron McIntyre"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"cndelta"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Nick Chin"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Law Loki"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Ks"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Diego Domingo"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Skyp Cooper"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Genius"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"potatolad165"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Veit Kolbe"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Moskito1116"
No laps for this driver


Race 2 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"radspad113", "vrc_formula_lithium_2023_csp", "01:06.6080", ""
"bright", "vrc_formula_lithium_2023_csp", "01:07.6020", "0.994"
"bright", "vrc_formula_lithium_2023_csp", "01:07.7090", "1.101"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:07.7870", "1.179"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "01:08.2560", "1.648"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:08.3630", "1.755"
"novic", "vrc_formula_lithium_2023_csp", "01:08.3810", "1.773"
"bright", "vrc_formula_lithium_2023_csp", "01:08.4260", "1.818"
"novic", "vrc_formula_lithium_2023_csp", "01:08.4450", "1.837"
"bright", "vrc_formula_lithium_2023_csp", "01:08.6750", "2.067"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:08.7010", "2.093"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:08.7130", "2.105"
"bright", "vrc_formula_lithium_2023_csp", "01:08.7240", "2.116"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:08.7890", "2.181"
"bright", "vrc_formula_lithium_2023_csp", "01:08.8170", "2.209"
"bright", "vrc_formula_lithium_2023_csp", "01:08.8310", "2.223"
"bright", "vrc_formula_lithium_2023_csp", "01:08.8400", "2.232"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:08.8540", "2.246"
"Nahteyue", "vrc_formula_lithium_2023_csp", "01:08.8750", "2.267"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "01:08.8900", "2.282"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"radspad113", "vrc_formula_lithium_2023_csp", "01:06.6080", ""
"bright", "vrc_formula_lithium_2023_csp", "01:07.6020", "0.994"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "01:07.7870", "1.179"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "01:08.2560", "1.648"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "01:08.3630", "1.755"
"novic", "vrc_formula_lithium_2023_csp", "01:08.3810", "1.773"
"Nahteyue", "vrc_formula_lithium_2023_csp", "01:08.8750", "2.267"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "01:08.8900", "2.282"
"Darkzi", "vrc_formula_lithium_2023_csp", "01:08.9550", "2.347"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "01:08.9940", "2.386"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "01:09.0080", "2.4"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "01:09.2410", "2.633"
"Shane Ross", "vrc_formula_lithium_2023_csp", "01:09.5320", "2.924"
"Tareek", "vrc_formula_lithium_2023_csp", "01:10.0310", "3.423"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "01:10.0540", "3.446"
"toguapotobo", "vrc_formula_lithium_2023_csp", "01:12.2490", "5.641"


Race 2 consistency
'======================
Driver, Vehicle, Consistency,
"Tareek", "vrc_formula_lithium_2023_csp", "98.47%  1.0692",
"Darkzi", "vrc_formula_lithium_2023_csp", "98.36%  1.1284",
"novic", "vrc_formula_lithium_2023_csp", "98.33%  1.1386",
"Josh Brookes", "vrc_formula_lithium_2023_csp", "98.15%  1.2727",
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "97.97%  1.3875",
"Shane Ross", "vrc_formula_lithium_2023_csp", "97.96%  1.4167",
"bright", "vrc_formula_lithium_2023_csp", "97.83%  1.4657",
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "97.65%  1.6072",
"Nahteyue", "vrc_formula_lithium_2023_csp", "97.61%  1.6493",
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "97.54%  1.6944",
"Alexander Sze", "vrc_formula_lithium_2023_csp", "97.53%  1.7083",
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "97.30%  1.8324",
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "96.91%  2.1332",
"Miguel Soto", "vrc_formula_lithium_2023_csp", "96.44%  2.4957",
"radspad113", "vrc_formula_lithium_2023_csp", "92.10%  5.2617",
"toguapotobo", "vrc_formula_lithium_2023_csp", "83.25%  12.0983",
"Viktor Nightingale", "vrc_formula_lithium_2023_csp", "-",
"Cameron McIntyre", "vrc_formula_lithium_2023_csp", "-",
"cndelta", "vrc_formula_lithium_2023_csp", "-",
"Nick Chin", "vrc_formula_lithium_2023_csp", "-",
"Law Loki", "vrc_formula_lithium_2023_csp", "-",
"Ks", "vrc_formula_lithium_2023_csp", "-",
"Diego Domingo", "vrc_formula_lithium_2023_csp", "-",
"Skyp Cooper", "vrc_formula_lithium_2023_csp", "-",
"Genius", "vrc_formula_lithium_2023_csp", "-",
"potatolad165", "vrc_formula_lithium_2023_csp", "-",
"Veit Kolbe", "vrc_formula_lithium_2023_csp", "-",
"Moskito1116", "vrc_formula_lithium_2023_csp", "-",




Race 2 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"radspad113", "vrc_formula_lithium_2023_csp", "16.2040", "-"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "19.0970", "2.8930"
"novic", "vrc_formula_lithium_2023_csp", "19.1240", "2.9200"
"bright", "vrc_formula_lithium_2023_csp", "19.1460", "2.9420"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "19.2450", "3.0410"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "19.4530", "3.2490"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "19.5340", "3.3300"
"Nahteyue", "vrc_formula_lithium_2023_csp", "19.5730", "3.3690"
"Darkzi", "vrc_formula_lithium_2023_csp", "19.5940", "3.3900"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "19.6370", "3.4330"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "19.6830", "3.4790"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "19.6940", "3.4900"
"Shane Ross", "vrc_formula_lithium_2023_csp", "19.7610", "3.5570"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "19.7620", "3.5580"
"Tareek", "vrc_formula_lithium_2023_csp", "19.9580", "3.7540"
"toguapotobo", "vrc_formula_lithium_2023_csp", "20.1210", "3.9170"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "22.4730", "-"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "22.5530", "0.0800"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "22.5590", "0.0860"
"Nahteyue", "vrc_formula_lithium_2023_csp", "22.6180", "0.1450"
"novic", "vrc_formula_lithium_2023_csp", "22.6210", "0.1480"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "22.7110", "0.2380"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "22.7160", "0.2430"
"Shane Ross", "vrc_formula_lithium_2023_csp", "22.7380", "0.2650"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "22.7660", "0.2930"
"Darkzi", "vrc_formula_lithium_2023_csp", "22.7790", "0.3060"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "22.9230", "0.4500"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "22.9370", "0.4640"
"Tareek", "vrc_formula_lithium_2023_csp", "22.9950", "0.5220"
"radspad113", "vrc_formula_lithium_2023_csp", "23.0170", "0.5440"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "23.0850", "0.6120"
"toguapotobo", "vrc_formula_lithium_2023_csp", "24.4440", "1.9710"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"bright", "vrc_formula_lithium_2023_csp", "25.5140", "-"
"novic", "vrc_formula_lithium_2023_csp", "25.5470", "0.0330"
"Jens Beetsma", "vrc_formula_lithium_2023_csp", "25.7130", "0.1990"
"Mateusz Wasik", "vrc_formula_lithium_2023_csp", "25.7400", "0.2260"
"Alfie Bevan", "vrc_formula_lithium_2023_csp", "25.7900", "0.2760"
"Colin Kinzer", "vrc_formula_lithium_2023_csp", "25.8170", "0.3030"
"Ali YARDIMCI", "vrc_formula_lithium_2023_csp", "25.9160", "0.4020"
"Miguel Soto", "vrc_formula_lithium_2023_csp", "25.9780", "0.4640"
"Nahteyue", "vrc_formula_lithium_2023_csp", "26.0640", "0.5500"
"Tareek", "vrc_formula_lithium_2023_csp", "26.1000", "0.5860"
"Darkzi", "vrc_formula_lithium_2023_csp", "26.1410", "0.6270"
"Josh Brookes", "vrc_formula_lithium_2023_csp", "26.2030", "0.6890"
"Alexander Sze", "vrc_formula_lithium_2023_csp", "26.2710", "0.7570"
"Shane Ross", "vrc_formula_lithium_2023_csp", "26.2800", "0.7660"
"radspad113", "vrc_formula_lithium_2023_csp", "26.4190", "0.9050"
"toguapotobo", "vrc_formula_lithium_2023_csp", "27.0400", "1.5260"


Race 2 incidents
'======================
Date, Incident, Worth reviewing
"", "Josh Brookes reported contact with another vehicle cndelta. Impact speed: 18.190235",
"", "Ali YARDIMCI reported contact with another vehicle Colin Kinzer. Impact speed: 12.091605",
"", "Ali YARDIMCI reported contact with another vehicle Nahteyue. Impact speed: 22.039753",
"", "cndelta reported contact with another vehicle Josh Brookes. Impact speed: 11.594782",
"", "cndelta reported contact with another vehicle Colin Kinzer. Impact speed: 21.797083",
"", "cndelta reported contact with another vehicle Darkzi. Impact speed: 15.869852",
"", "cndelta reported contact with environment. Impact speed: 47.60445",
"", "Colin Kinzer reported contact with another vehicle Ali YARDIMCI. Impact speed: 18.407948",
"", "Colin Kinzer reported contact with another vehicle cndelta. Impact speed: 16.854391",
"", "Colin Kinzer reported contact with another vehicle Alfie Bevan. Impact speed: 22.925793",
"", "Alfie Bevan reported contact with another vehicle Colin Kinzer. Impact speed: 19.012047",
"", "Miguel Soto reported contact with another vehicle Nahteyue. Impact speed: 8.929432",
"", "Nahteyue reported contact with another vehicle Ali YARDIMCI. Impact speed: 14.21528",
"", "Nahteyue reported contact with another vehicle Alexander Sze. Impact speed: 7.2068157",
"", "Nahteyue reported contact with another vehicle Miguel Soto. Impact speed: 22.623787",
"", "Nahteyue reported contact with another vehicle Tareek. Impact speed: 2.0067906",
"", "Shane Ross reported contact with another vehicle Alexander Sze. Impact speed: 7.9807534",
"", "Tareek reported contact with another vehicle Alexander Sze. Impact speed: 11.065471",
"", "Tareek reported contact with another vehicle Nahteyue. Impact speed: 8.238506",
"", "Tareek reported contact with another vehicle cndelta. Impact speed: 15.901769",
"", "Alexander Sze reported contact with another vehicle Nahteyue. Impact speed: 6.55317",
"", "Alexander Sze reported contact with another vehicle Tareek. Impact speed: 9.835101",
"", "Alexander Sze reported contact with another vehicle radspad113. Impact speed: 10.658992",
"", "radspad113 reported contact with another vehicle Alexander Sze. Impact speed: 10.976767",
"", "radspad113 reported contact with another vehicle Colin Kinzer. Impact speed: 4.0427465",
"", "cndelta reported contact with another vehicle Tareek. Impact speed: 9.629861",
"", "Colin Kinzer reported contact with another vehicle radspad113. Impact speed: 2.4486105",
"", "Colin Kinzer reported contact with another vehicle toguapotobo. Impact speed: 9.425296",
"", "toguapotobo reported contact with another vehicle Colin Kinzer. Impact speed: 10.541796",
"", "toguapotobo reported contact with another vehicle Alexander Sze. Impact speed: 8.138057",
"", "Shane Ross reported contact with environment. Impact speed: 83.63387",
"", "Shane Ross reported contact with another vehicle Alexander Sze. Impact speed: 7.1539764",
"", "Tareek reported contact with another vehicle radspad113. Impact speed: 11.069703",
"", "Alexander Sze reported contact with another vehicle toguapotobo. Impact speed: 10.818693",
"", "Alexander Sze reported contact with another vehicle Shane Ross. Impact speed: 12.187048",
"", "radspad113 reported contact with another vehicle Tareek. Impact speed: 3.860555",
"", "radspad113 reported contact with environment. Impact speed: 4.368442",
"", "cndelta reported contact with another vehicle Nahteyue. Impact speed: 23.477102",
"", "cndelta reported contact with environment. Impact speed: 9.218741",
"", "Nahteyue reported contact with another vehicle cndelta. Impact speed: 17.813461",
"", "Nahteyue reported contact with environment. Impact speed: 16.801699",
"", "cndelta reported contact with environment. Impact speed: 40.296722",
"", "Mateusz Wasik reported contact with another vehicle Jens Beetsma. Impact speed: 1.8571916",
"", "bright reported contact with environment. Impact speed: 4.3835163",
"", "novic reported contact with another vehicle Mateusz Wasik. Impact speed: 14.152214",
"", "Colin Kinzer reported contact with environment. Impact speed: 1.9711704",
"", "Tareek reported contact with environment. Impact speed: 10.798657",
"", "Darkzi reported contact with another vehicle Josh Brookes. Impact speed: 15.727779",
"", "Josh Brookes reported contact with another vehicle Darkzi. Impact speed: 2.1198041",
"", "toguapotobo reported contact with environment. Impact speed: 5.9038105",
"", "Mateusz Wasik reported contact with environment. Impact speed: 15.986391",
"", "Shane Ross reported contact with another vehicle toguapotobo. Impact speed: 48.669266",
"", "toguapotobo reported contact with another vehicle Shane Ross. Impact speed: 53.78294",
"", "Josh Brookes reported contact with another vehicle Alfie Bevan. Impact speed: 9.771144",
"", "Ali YARDIMCI reported contact with another vehicle Nahteyue. Impact speed: 24.225664",
"", "Colin Kinzer reported contact with another vehicle Miguel Soto. Impact speed: 7.78324",
"", "Alfie Bevan reported contact with another vehicle Josh Brookes. Impact speed: 2.6101263",
"", "Alfie Bevan reported contact with another vehicle Darkzi. Impact speed: 9.715424",
"", "Miguel Soto reported contact with another vehicle Colin Kinzer. Impact speed: 21.504404",
"", "Nahteyue reported contact with another vehicle Ali YARDIMCI. Impact speed: 15.680209",
"", "radspad113 reported contact with another vehicle Miguel Soto. Impact speed: 14.760439",
"", "Darkzi reported contact with another vehicle Alfie Bevan. Impact speed: 14.820278",
"", "Miguel Soto reported contact with another vehicle radspad113. Impact speed: 13.258965",
"", "radspad113 reported contact with environment. Impact speed: 15.47519",
"", "bright reported contact with environment. Impact speed: 12.340197",
"", "Alexander Sze reported contact with environment. Impact speed: 8.045655",
"", "Alexander Sze reported contact with environment. Impact speed: 7.8830886",
"", "Mateusz Wasik reported contact with environment. Impact speed: 15.408742",
"", "radspad113 reported contact with environment. Impact speed: 54.935314",
"", "radspad113 reported contact with environment. Impact speed: 11.509426",
"", "Colin Kinzer reported contact with environment. Impact speed: 2.7525737",
"", "Miguel Soto reported contact with environment. Impact speed: 14.936129",
"", "Tareek reported contact with environment. Impact speed: 0.3999281",
"", "Miguel Soto reported contact with environment. Impact speed: 5.5931697",
"", "Mateusz Wasik reported contact with environment. Impact speed: 55.745834",
"", "Jens Beetsma reported contact with environment. Impact speed: 7.697265",
"", "Jens Beetsma reported contact with environment. Impact speed: 62.656155",
"", "Alfie Bevan reported contact with environment. Impact speed: 36.948376",
"", "Alfie Bevan reported contact with environment. Impact speed: 4.825224",
"", "Ali YARDIMCI reported contact with environment. Impact speed: 11.395158",
"", "Mateusz Wasik reported contact with environment. Impact speed: 2.2393796",
"", "Miguel Soto reported contact with environment. Impact speed: 3.938141",
"", "Shane Ross reported contact with another vehicle Miguel Soto. Impact speed: 21.658844",
"", "Miguel Soto reported contact with another vehicle Shane Ross. Impact speed: 10.20621",
"", "Miguel Soto reported contact with environment. Impact speed: 23.864447",
"", "toguapotobo reported contact with environment. Impact speed: 53.40585",
"", "Mateusz Wasik reported contact with environment. Impact speed: 2.017749",
"", "Jens Beetsma reported contact with environment. Impact speed: 3.5011091",
"", "Shane Ross reported contact with environment. Impact speed: 9.7841425",
"", "Alexander Sze reported contact with environment. Impact speed: 10.623913",
"", "Colin Kinzer reported contact with environment. Impact speed: 4.4504104",
"", "Jens Beetsma reported contact with environment. Impact speed: 27.306124",
"", "toguapotobo reported contact with environment. Impact speed: 0.5704187",
"", "Tareek reported contact with environment. Impact speed: 0.8906341",
"", "Josh Brookes reported contact with environment. Impact speed: 4.2780557",
"", "Josh Brookes reported contact with environment. Impact speed: 27.742504",
"", "Miguel Soto reported contact with environment. Impact speed: 26.812672",
"", "Miguel Soto reported contact with environment. Impact speed: 1.3610344",
"", "Alexander Sze reported contact with environment. Impact speed: 11.426225",
"", "Jens Beetsma reported contact with environment. Impact speed: 35.158802",
"", "bright reported contact with environment. Impact speed: 0.62323016",
"", "Darkzi reported contact with environment. Impact speed: 33.683628",
"", "Miguel Soto reported contact with environment. Impact speed: 0.51090544",
"", "Mateusz Wasik reported contact with environment. Impact speed: 2.224215",
"", "radspad113 reported contact with another vehicle Miguel Soto. Impact speed: 16.933455",
"", "Miguel Soto reported contact with environment. Impact speed: 0.637411",
"", "Miguel Soto reported contact with another vehicle radspad113. Impact speed: 11.320783",
"", "radspad113 reported contact with another vehicle Miguel Soto. Impact speed: 16.917105",
"", "Miguel Soto reported contact with another vehicle radspad113. Impact speed: 6.144006",
"", "Alexander Sze reported contact with environment. Impact speed: 6.629691",
"", "radspad113 reported contact with another vehicle Miguel Soto. Impact speed: 13.505713",
